,,DROGAMAIS - >> DROGAMAIS - CENTRAL,,,,,,,,,,,,,Data:,,,,,,,,04/11/2026,,,,,
,,Grupo Filial:,,,, TODOS OS GRUPOS,,,,,,,,,Hora:,,,,,,,,01/01/1970 19:31:53,,,,,
,,Filial:,,,, >> DROGAMAIS - PARQUE SOLEDADE,,,,,,,,,Seleção I:,,(ESTOQUE MENOR QUE O ESTOQUE MÍNIMO),,,,,,,,,,,
,,Forne.:,,,, TODOS,,,,,,,,,Seleção II:,,Reposição de Vendas,,,,,,,,,,,
,,Grupo Prod.:,,,, VÁRIOS,,,,,,,,,Seleção III:,,Vendas,,,,,,,,,,,
,,Labor.:,,,, TODOS,,,,,,,,,Seleção IV:,,Considerar Saldo em Estoque,,,,,,,,,,,
,,Categoria:,,,, TODOS,,,,,,,,,Seleção V:,,Pré-Pedido por Filial,,,,,,,,,,,
,,Departamento:,,,, TODOS,,,,,,,,,,,,,,,,,,,,,,
,,DCB:,,,, TODOS,,,,,,,,,,,,,,,,,,,,,,
,,Produto:,,,, TODOS,,,,,,,,,Período:,,04/04/2026 00:00:00 à 11/04/2026 23:59:59,,,,,,,,,,,
,,SUGESTÃO DE COMPRAS - Pelas Vendas no Período,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Saldo,,,,,,,,,,,,,,,,,,
,,Cód., Produto,,,,Labor.,"Grupo/
Curva",Saldo,Estoq,Est.,Dem.,Qtd.,Qtd.,Fat,Forn.,Custo,Custo,,Últimas Saídas,,,    Última Entrada,,,,,P
,,,,,,,,,Estoq,Rede,Mín.,,Vend.,Comp.,,,Unit.,Total,,Mês 0,Mês 1,Mês 2,Data,Custo,,Forn.,,
,,Filial:,,,, >> DROGAMAIS - PARQUE SOLEDADE,,,,,,,,,,,,,,,,,,,,,,
,,Grupo:,,,GENERICOS,,,,,,,,,,,,,,,,,,,,,,,
,,78274,FLUCONAZOL 150MG 2CAP,,,,PRATI ,4000/,48,48,0,0,14,14,1,,1.5,21,,,,,,,,,,
,,76819,FUROSEMIDA 40MG 20CP,,,,GEOLAB,4000/D,-1,3,0,0,1,1,1,,2.32,2.32,,,,,,,,,,
,,45361,HIDROCLOROTIAZIDA 25MG 30CP,,,,MEDQUIMICA,4000/A,22,22,11,16,15,15,1,,1.53,22.95,,,,,,,,,,
,,22187,HIDROCORTISONA 10MG/G CR 20G,,,,UNIAO ,4000/D,5,5,0,0,1,1,1,,8.11,8.11,,,,,,,,,,
,,52420,HIDROXIZINA 2MG/ML LIQ 100ML,,,,NATIVITA IND ,4000/A,-1,12,4,5,5,5,1,,5.65,28.25,,,,,,,,,,
,,78881,HIDROXIZINA 2MG/ML SOL 100ML,,,,GLOBO,4000/A,0,0,3,4,7,7,1,,5.48,38.36,,,,,,,,,,
,,45418,IBUPROFENO 100MG/ML GTS 20ML,,,,MEDQUIMICA,4000/A,33,74,8,11,28,28,1,,2.78,77.84,,,,,,,,,,
,,84485,IBUPROFENO 50MG/ML GTS 30ML,,,,GEOLAB,4000/B,0,8,0,0,4,4,1,,3.26,13.04,,,,,,,,,,
,,22179,IPRATROPIO SOL INAL 20ML,,,,UNIAO ,4000/,4,5,0,0,2,2,1,,2.74,5.48,,,,,,,,,,
,,30566,IPRATROPIO SOL INAL 20ML,,,,TEUTO,4000/A,4,8,1,2,1,1,1,,2.52,2.52,,,,,,,,,,
,,32635,ISOSSORBIDA 20MG 20CP,,,,ACHE/BIOSINT,4000/,3,3,0,0,1,1,1,,6.5,6.5,,,,,,,,,,
,,86077,ITRACONAZOL 100MG 15CAP DURA,,,,GEOLAB,4000/B,0,0,1,1,1,1,1,,18.73,18.73,,,,,,,,,,
,,88493,IVERMECTINA 6MG 4CP,,,,GLOBO,4000/,-4,0,0,0,3,3,1,,2.67,8.01,,,,,,,,,,
,,88226,IVERMECTINA 6MG 8CP,,,,VITAMEDIC,4000/,11,11,0,0,1,1,1,,3.55,3.55,,,,,,,,,,
,,85038,LEVOCETIRIZINA 5MG 10CP REV,,,,NEO QUIMICA,4000/C,17,17,1,1,1,1,1,,12,12,,,,,,,,,,
,,82034,LEVOFLOXACINO 750MG 5CP REV,,,,EUROFARMA,4000/,2,2,0,0,1,1,1,,17.37,17.37,,,,,,,,,,
,,15094,LEVOTIROXINA SOD 75MCG 30CP,,,,MERCK SA,4000/D,1,1,0,0,1,1,1,,11.56,11.56,,,,,,,,,,
,,54986,LOPERAMIDA 2MG 12CP,,,,GLOBO,4000/C,4,12,1,1,2,2,1,,2.54,5.08,,,,,,,,,,
,,57447,LORATADINA 1MG/ML XPE 100ML,,,,PRATI ,4000/,-9,0,0,0,7,7,1,,5.24,36.68,,,,,,,,,,
,,57569,LOSARTANA POT 50MG 30CP REV,,,,PRATI ,4000/,51,51,0,0,40,40,1,,1.78,71.2,,,,,,,,,,
,,70947,MELOXICAM 15MG 10CP,,,,UNICHEM FA ,4000/,6,6,0,0,2,2,1,,1.97,3.94,,,,,,,,,,
,,57400,METFORMINA 500MG 30CP REV,,,,PRATI ,4000/D,14,14,0,0,7,7,1,,2.83,19.81,,,,,,,,,,
,,74150,METOPROLOL 25MG 30CP REV L.P,,,,NEO QUIMICA,4000/D,1,1,1,1,2,2,1,,16.04,32.08,,,,,,,,,,
,,88073,MONTELUCASTE DE SOD 5MG 30CP,,,,RANBAXY,4000/,13,13,0,0,1,1,1,,13.27,13.27,,,,,,,,,,
,,57506,MUPIROCINA 20MG/G POM DERM 15G,,,,PRATI ,4000/A,1,1,2,2,4,4,1,,23.92,95.68,,,,,,,,,,
,,57406,NEOMICINA+BACIT POM DERM 15G,,,,PRATI ,4000/,1,1,0,0,6,6,1,,3.94,23.64,,,,,,,,,,
,,86973,NIMESULIDA 100MG 12CP,,,,PRATI ,4000/,49,49,0,0,38,38,1,,1.72,65.36,,,,,,,,,,
,,86132,NISTATINA 100.000UI/ML LIQ 50M,,,,TEUTO,4000/B,4,4,1,1,1,1,1,,7.1,7.1,,,,,,,,,,
,,76602,NISTATINA CR VAG 14APL 60G,,,,GEOLAB,4000/D,0,0,0,0,1,1,1,,13.31,13.31,,,,,,,,,,
,,31143,NISTATINA CR VAG APL 60G,,,,TEUTO,4000/D,1,1,0,0,1,1,1,,11.17,11.17,,,,,,,,,,
,,57385,NISTATINA+OX ZINC POM DERM 60G,,,,PRATI ,4000/,17,17,0,0,1,1,1,,7.62,7.62,,,,,,,,,,
,,43944,NISTATINA+OX ZINC POM DERM 60G,,,,NEO QUIMICA,4000/A,-3,50,1,2,5,5,1,,9.29,46.45,,,,,,,,,,
,,18667,NISTATINA+OX ZINC POM DERM 60G,,,,NOVA QUIMICA,4000/A,119,122,10,15,4,4,1,,9.36,37.44,,,,,,,,,,
,,82036,NITAZOXANIDA 20MG/ML SUS 45ML,,,,EUROFARMA,4000/B,2,6,1,2,1,1,1,,12.08,12.08,,,,,,,,,,
,,86707,NITAZOXANIDA 500MG 6CP REV,,,,EUROFARMA,4000/,0,3,0,0,4,4,1,,18.18,72.72,,,,,,,,,,
,,31043,NITROFURANTOINA 100MG 28CAP D,,,,TEUTO,4000/D,1,5,0,0,1,1,1,,7.6,7.6,,,,,,,,,,
,,84106,NORETISTERONA+ESTR AMP 1ML,,,,CIFARMA,4000/A,9,21,2,3,4,4,1,,10.41,41.64,,,,,,,,,,
,,55012,OMEPRAZOL 20MG 28CAP DURA L.R,,,,GLOBO,4000/B,0,0,1,1,4,4,1,,3.76,15.04,,,,,,,,,,
,,86300,OMEPRAZOL 20MG 28CAP DURA L.R,,,,PHARLAB,4000/B,5,5,1,2,3,3,1,,3.55,10.65,,,,,,,,,,
,,55013,OMEPRAZOL 20MG 56CAP DURA L.R,,,,GLOBO,4000/A,14,16,3,4,2,2,1,,5.21,10.42,,,,,,,,,,
,,86690,ONDANSETRONA 4MG 10CP OROD,,,,PHARLAB,4000/,9,12,0,0,3,3,1,,4.22,12.66,,,,,,,,,,
,,84664,PANTOPRAZOL 40MG 30CP REV L.R,,,,MEDQUIMICA,4000/A,0,6,5,7,5,5,1,,8.81,44.05,,,,,,,,,,
,,85249,PIROXICAM 20MG 10CAP,,,,PHARLAB,4000/D,5,5,0,0,2,2,1,,5.1,10.2,,,,,,,,,,
,,86372,PREDNISOLONA 20MG 10CP,,,,NEO QUIMICA,4000/,0,0,0,0,3,3,1,,6.46,19.38,,,,,,,,,,
,,87792,PREDNISOLONA 3MG/ML LIQ 120ML,,,,UNIAO ,4000/,0,0,0,0,2,2,1,,10.38,20.76,,,,,,,,,,
,,57487,PREDNISOLONA 3MG/ML LIQ 60ML,,,,PRATI ,4000/D,21,21,0,0,14,14,1,,6.53,91.42,,,,,,,,,,
,,86524,PREDNISOLONA 40MG 7CP,,,,ACHE,4000/,5,8,0,0,1,1,1,,9.7,9.7,,,,,,,,,,
,,86333,PREDNISOLONA 40MG 7CP,,,,NEO QUIMICA,4000/D,1,1,0,0,1,1,1,,11.96,11.96,,,,,,,,,,
,,57395,PREDNISONA 20MG 10CP,,,,PRATI ,4000/,15,15,0,0,6,6,1,,3.79,22.74,,,,,,,,,,
,,87892,PREDNISONA 20MG 20CP,,,,PRATI ,4000/,2,2,0,0,11,11,1,,5.73,63.03,,,,,,,,,,
,,57394,PREDNISONA 5MG 20CP,,,,PRATI ,4000/,1,1,0,0,6,6,1,,2.71,16.26,,,,,,,,,,
,,22110,PROPRANOLOL 40MG 30CP,,,,UNIAO ,4000/D,0,0,0,0,1,1,1,,3.2,3.2,,,,,,,,,,
,,86611,RIVAROXABANA 20MG 30CP REV,,,,NEO QUIMICA,4000/,2,4,0,0,1,1,1,,8.58,8.58,,,,,,,,,,
,,86049,ROSUVASTATINA 10MG 30CP REV,,,,PHARLAB,4000/B,0,0,1,1,1,1,1,,4.68,4.68,,,,,,,,,,
,,51403,ROSUVASTATINA 10MG 30CP REV,,,,SANDOZ,4000/,0,0,0,0,1,1,1,,6.08,6.08,,,,,,,,,,
,,85911,ROSUVASTATINA 20MG 30CP REV,,,,PHARLAB,4000/B,9,9,1,1,3,3,1,,8.48,25.44,,,,,,,,,,
,,88765,ROSUVASTATINA 40MG 30CP REV,,,,ACHE/BIOSINT,4000/,0,2,0,0,1,1,1,,59.2,59.2,,,,,,,,,,
,,78896,SECNIDAZOL 1000MG 2CP,,,,GLOBO,4000/A,3,3,2,3,6,6,1,,2.83,16.98,,,,,,,,,,
,,86976,SILDENAFILA 50MG 4CP REV,,,,PRATI ,4000/,9,9,0,0,12,12,1,,1,12,,,,,,,,,,
,,51278,SINVASTATINA 20MG 30CP REV,,,,SANDOZ,4000/D,0,6,0,0,4,4,1,,4.03,16.12,,,,,,,,,,
,,51281,SINVASTATINA 40MG 30CP REV,,,,SANDOZ,4000/D,2,10,0,0,3,3,1,,6.65,19.95,,,,,,,,,,
,,30884,SULFAMET+TRIM 400MG+80MG 20CP,,,,TEUTO,4000/D,8,8,0,0,1,1,1,,6.38,6.38,,,,,,,,,,
,,30684,SULFAMET+TRIM LIQ 100ML,,,,TEUTO,4000/D,1,1,0,0,1,1,1,,5.4,5.4,,,,,,,,,,
,,21601,TADALAFILA 5MG 30CP REV,,,,EMS,4000/D,29,29,0,0,1,1,1,,6.49,6.49,,,,,,,,,,
,,87079,TADALAFILA 5MG 30CP REV,,,,PHARLAB,4000/,2,2,0,0,3,3,1,,5.38,16.14,,,,,,,,,,
,,76746,"TANSULOSINA 0,4MG 20CAP DURA L",,,,GEOLAB,4000/D,0,1,0,0,1,1,1,,34.02,34.02,,,,,,,,,,
,,86018,"TANSULOSINA 0,4MG 30CP REV L.P",,,,ZYDUS/NIKKHO,4000/D,0,0,0,0,1,1,1,,36,36,,,,,,,,,,
,,57527,TIOCONAZOL+TINID CR VAG 35G,,,,PRATI ,4000/,2,2,0,0,2,2,1,,19.47,38.94,,,,,,,,,,
,,17758,TOBRAMICINA 3MG/ML COL 5ML,,,,LEGRAND,4000/D,0,1,0,0,2,2,1,,6.07,12.14,,,,,,,,,,
,,86000,TOBRAMICINA 3MG/ML COL 5ML,,,,GEOLAB,4000/A,5,9,3,4,3,3,1,,7.71,23.13,,,,,,,,,,
,,20585,TRIANCINOLONA 1MG/G POM 10G,,,,EMS,4000/B,2,6,1,1,1,1,1,,4.87,4.87,,,,,,,,,,
,,86514,TROMETAMOL 10MG 10CP SUBL,,,,UNIAO ,4000/,-1,0,0,0,3,3,1,,4.92,14.76,,,,,,,,,,
,,86409,TROMETAMOL 10MG 10CP SUBL,,,,ACHE/BIOSINT,4000/,1,3,0,0,2,2,1,,8.44,16.88,,,,,,,,,,
,,Total Grupo:,,,,,,,,,,,,,,4727.2,,,,,,,,,,,,
,,Grupo:,,,RX,,,,,,,,,,,,,,,,,,,,,,,
,,28297,ACNASE GEL DERM 20G,,,,BIOLAB SANUS,3000/,0,0,0,0,1,1,1,,45.01,45.01,,,,,,,,,,
,,88216,ADEFORTE TURBO AMP ORAL 3ML,,,,GROSS,3000/,-2,0,0,0,2,2,1,,37.02,74.04,,,,,,,,,,
,,35848,AEROLIN 100MCG/DO SPR 200DOS,,,,GSK,3000/A,1,1,2,3,1,1,1,,19.62,19.62,,,,,,,,,,
,,83726,ALGINAC 15CP REV,,,,P&G,3000/A,0,0,1,2,3,3,1,,30.49,91.47,,,,,,,,,,
,,88036,AMOME 50MCG SPR 60DOS,,,,HYPERA,3000/,-1,0,0,0,1,1,1,,36.59,36.59,,,,,,,,,,
,,54548,ANNITA 20MG/ML SUS 45ML,,,,FQM GRUPO,3000/A,3,5,1,2,2,2,1,,27.41,54.82,,,,,,,,,,
,,87804,APRESOLINA 25MG 20CP REV,,,,GENOM,3000/,3,3,0,0,1,1,1,,8.28,8.28,,,,,,,,,,
,,87805,APRESOLINA 50MG 20CP REV,,,,GENOM,3000/,1,1,0,0,3,3,1,,12.04,36.12,,,,,,,,,,
,,88809,APRESOLINA 50MG 60CP REV,,,,GENOM,3000/,0,0,0,0,2,2,1,,33.65,67.3,,,,,,,,,,
,,31355,ARADOIS 50MG 30CP REV,,,,BIOLAB SANUS,3000/A,10,18,3,5,4,4,1,,7.12,28.48,,,,,,,,,,
,,42100,ARTROSIL 160MG 10CAP GEL DURA,,,,ACHE,3000/B,1,1,1,1,1,1,1,,31.75,31.75,,,,,,,,,,
,,42432,AVIDE 100MG 9CAP DURA,,,,ACHE,3000/B,1,3,1,1,2,2,1,,46.11,92.22,,,,,,,,,,
,,21783,BALS BENGUE GEL DERM 20G,,,,EMS/SIGMA ,3000/B,1,2,1,1,1,1,1,,22.55,22.55,,,,,,,,,,
,,21782,BALS BENGUE POM DERM 20G,,,,EMS/SIGMA ,3000/A,2,4,2,2,1,1,1,,20.21,20.21,,,,,,,,,,
,,29086,BENEGRIP ENV 6CP REV,,,,HYPERA,3000/A,54,60,9,13,9,9,25,,11.91,107.19,,,,,,,,,,
,,14012,BETATRINTA 5MG+2MG AMP 1ML,,,,EUROFARMA,3000/A,0,1,2,3,3,3,1,,26.97,80.91,,,,,,,,,,
,,86030,BEXAI 35MG 10CAP DURA,,,,EMS/SIGMA ,3000/C,0,0,1,1,3,3,1,,59.99,179.97,,,,,,,,,,
,,82062,BICERTO 150MG 10CP LIB PROL,,,,EUROFARMA,3000/B,0,0,1,1,1,1,1,,40.42,40.42,,,,,,,,,,
,,29265,BIOTONICO FONTOURA LIQ UVA 40,,,,HYPERA,3000/,0,0,0,0,2,2,1,,38.47,76.94,,,,,,,,,,
,,87090,BIOZINC 10MG/ML GTS 15ML,,,,ACHE,3000/,0,0,0,0,2,2,1,,21.64,43.28,,,,,,,,,,
,,42440,BIOZINC KIDS LIQ 75ML,,,,ACHE,3000/B,-1,2,1,1,2,2,1,,31.75,63.5,,,,,,,,,,
,,86180,BUCLINA 25MG 30CP,,,,HYPERA,3000/A,9,13,2,3,1,1,1,,17.37,17.37,,,,,,,,,,
,,84665,BUSCODUO 20CP REV,,,,HYPERA,3000/B,2,4,1,1,2,2,1,,28.8,57.6,,,,,,,,,,
,,25713,BUSCOFEM 400MG 2CAP GEL MOLE,,,,HYPERA,3000/,41,41,0,0,2,2,1,,5.74,11.48,,,,,,,,,,
,,84728,BUSCOPAN 10MG 20DRG,,,,HYPERA,3000/A,12,15,4,5,2,2,1,,20.54,41.08,,,,,,,,,,
,,86181,BUSCOPAN 10MG/ML GTS 20ML,,,,HYPERA,3000/A,6,8,2,2,4,4,1,,21.25,85,,,,,,,,,,
,,84408,BUSCOPAN COMP 20CP REV,,,,HYPERA,3000/A,23,25,7,10,5,5,1,,21.25,106.25,,,,,,,,,,
,,88552,BUSCOPAN COMP ENV 4CP,,,,HYPERA,3000/,10,10,0,0,4,4,30,,5.4,21.6,,,,,,,,,,
,,25635,BUSCOPAN COMP GTS 20ML,,,,HYPERA,3000/,0,0,0,0,4,4,1,,21.97,87.88,,,,,,,,,,
,,32749,BUSONID 32MCG AQ NASAL 120DOS,,,,ACHE,3000/B,0,1,1,2,2,2,1,,25.03,50.06,,,,,,,,,,
,,32750,BUSONID 64MCG AER NASAL 120DOS,,,,ACHE,3000/C,0,1,1,1,1,1,1,,28.27,28.27,,,,,,,,,,
,,88764,CALCITRAN TRIFLEX 30CP REV,,,,FQM GRUPO,3000/,0,0,0,0,1,1,1,,63.73,63.73,,,,,,,,,,
,,22053,"CICLO 21 0,15MG+0,03MG 21CP R",,,,UNIAO ,3000/A,54,54,16,23,20,20,1,,7.61,152.2,,,,,,,,,,
,,11622,COBAVITAL 1MG+4MG 30MICR,,,,ABBOTT,3000/B,2,3,1,1,1,1,1,,36.67,36.67,,,,,,,,,,
,,18002,CONTRACEP 150MG/ML AMP IM 1ML,,,,EMS/SIGMA ,3000/A,2,4,1,2,1,1,1,,27.1,27.1,,,,,,,,,,
,,85372,CORISTINA D PRO ENV 4CP,,,,HYPERA,3000/A,77,170,6,8,13,13,55,,9.06,117.78,,,,,,,,,,
,,32850,CORUS 50MG 30CP REV,,,,ACHE,3000/A,7,12,1,2,2,2,1,,11.39,22.78,,,,,,,,,,
,,86289,CUTISANOL GEL DERM 100G,,,,CRISTALIA,3000/D,0,1,0,0,1,1,1,,61.02,61.02,,,,,,,,,,
,,41988,"DECADRON 0,75MG 20CP",,,,ACHE,3000/B,1,1,1,1,1,1,1,,12.56,12.56,,,,,,,,,,
,,41932,DECONGEX PLUS 12CP REV L.P,,,,ACHE,3000/B,2,3,1,1,1,1,1,,28.04,28.04,,,,,,,,,,
,,15067,"DICLIN 2MG+0,035MG 63CP REV",,,,MERCK SA,3000/,0,0,0,0,1,1,3,,15.62,15.62,,,,,,,,,,
,,10570,DIPROSPAN AMP INJ 1ML,,,,HYPERA,3000/B,6,8,1,2,1,1,1,,39.56,39.56,,,,,,,,,,
,,82340,DORFLEX 24CP,,,,OPELLA/SANOF,3000/A,2,2,2,2,1,1,1,,14.09,14.09,,,,,,,,,,
,,9557,DORFLEX 36CP,,,,OPELLA/SANOF,3000/B,3,3,1,2,1,1,1,,18.75,18.75,,,,,,,,,,
,,9445,DORFLEX ENV 10CP,,,,OPELLA/SANOF,3000/A,-2,0,28,42,24,24,30,,6.04,144.96,,,,,,,,,,
,,29160,DORIL ENXAQUECA ENV 4CP REV,,,,HYPERA,3000/A,55,55,2,3,1,1,25,,7.68,7.68,,,,,,,,,,
,,84409,DRAMIN B6 30CP REV,,,,HYPERA,3000/A,11,12,4,5,1,1,1,,19.25,19.25,,,,,,,,,,
,,85451,DRAMIN B6 GTS 30ML,,,,HYPERA,3000/A,4,8,2,2,2,2,1,,18.3,36.6,,,,,,,,,,
,,41715,DRAMIN CAPSGEL 25MG 10CAP,,,,HYPERA,3000/,2,2,0,0,2,2,1,,18.3,36.6,,,,,,,,,,
,,41717,DRAMIN CAPSGEL 50MG 10CAP,,,,HYPERA,3000/,2,2,0,0,2,2,1,,18.12,36.24,,,,,,,,,,
,,9545,ENTEROGERMINA 10FLAC 5ML,,,,OPELLA/SANOF,3000/A,3,6,3,5,6,6,1,,40.28,241.68,,,,,,,,,,
,,29092,EPOCLER ABACAXI FLAC 10ML,,,,HYPERA,3000/A,36,36,8,11,10,10,60,,3.4,34,,,,,,,,,,
,,85651,FACOBA 5MG+1MG/ML COL 5ML,,,,LEGRAND,3000/B,2,2,1,1,1,1,1,,39.6,39.6,,,,,,,,,,
,,28067,FENERGAN 25MG 20DRG,,,,OPELLA/SANOF,3000/D,1,1,0,0,1,1,1,,17.32,17.32,,,,,,,,,,
,,10122,FLANAX 550MG 10CP REV,,,,BAYER SA,3000/D,0,0,0,0,2,2,1,,23.29,46.58,,,,,,,,,,
,,41513,FLANCOX 500MG 14CP REV,,,,APSEN,3000/A,3,3,7,10,2,2,1,,36.84,73.68,,,,,,,,,,
,,85822,FLANCOX 600MG 14CP REV,,,,APSEN,3000/A,2,2,3,4,5,5,1,,52.26,261.3,,,,,,,,,,
,,42036,"FLOGORAL 1,5MG/ML SPR CER 30ML",,,,ACHE,3000/,1,1,0,0,1,1,1,,34.67,34.67,,,,,,,,,,
,,42047,FLOGORAL 3MG CER 12PAST,,,,ACHE,3000/,2,2,0,0,1,1,1,,14.94,14.94,,,,,,,,,,
,,85453,FLORATIL 100MG 12CAP,,,,FQM GRUPO,3000/A,2,2,1,2,1,1,1,,46.49,46.49,,,,,,,,,,
,,85454,FLORATIL 200MG/G 4ENV 1G,,,,FQM GRUPO,3000/B,3,4,1,1,5,5,1,,33.37,166.85,,,,,,,,,,
,,43137,FLORAX PED 5FLAC 5ML,,,,HEBRON,3000/B,0,1,1,1,1,1,1,,31.25,31.25,,,,,,,,,,
,,43171,FLORAX PED 5FLAC 5ML,,,,HEBRON,3000/A,0,1,2,3,4,4,1,,33.73,134.92,,,,,,,,,,
,,85375,FLORAX SM FRAM PED 10FLAC 5ML,,,,HEBRON,3000/C,0,0,1,1,1,1,1,,54,54,,,,,,,,,,
,,84159,FLORAX SM UVA AD 5FLAC 5ML,,,,HEBRON,3000/D,0,0,1,1,2,2,1,,41.2,82.4,,,,,,,,,,
,,22066,FOLDAN 50MG/G POM DERM 45G,,,,UNIAO ,3000/,1,1,0,0,1,1,1,,29.4,29.4,,,,,,,,,,
,,88093,GINO CAN BALANCE 7APL 5ML,,,,BAYER SA,3000/,0,0,0,0,1,1,1,,61,61,,,,,,,,,,
,,83406,GLIFAGE XR 500MG 30CP L.P,,,,MERCK SA,3000/A,14,23,16,23,8,8,1,,7.75,62,,,,,,,,,,
,,70637,"HORA H UNO 1,5MG 1CP",,,,ACHE,3000/,98,99,0,0,7,7,1,,1.68,11.76,,,,,,,,,,
,,33772,IMOSEC 2MG 12CP,,,,CELLERA,3000/B,-1,1,1,1,2,2,1,,9.5,19,,,,,,,,,,
,,41665,KALOBA 825MG/ML GTS 20ML,,,,HERBARIUM,3000/D,2,2,0,0,1,1,1,,87.8,87.8,,,,,,,,,,
,,85071,KOIDE D XPE 120ML,,,,MOMENTA,3000/A,0,3,3,5,3,3,1,,43.96,131.88,,,,,,,,,,
,,22245,LACRIFILM 5MG/ML COL 10ML,,,,GENOM,3000/A,0,2,2,3,3,3,1,,31.92,95.76,,,,,,,,,,
,,29090,LACTO PURGA 5MG ENV 6CP REV,,,,HYPERA,3000/A,23,48,5,7,2,2,25,,4.73,9.46,,,,,,,,,,
,,31321,"LEVEL 0,100MG+0,020MG 63CP REV",,,,BIOLAB SANUS,3000/C,3,3,1,1,2,2,3,,23.52,47.04,,,,,,,,,,
,,49051,LISADOR 16CP,,,,HYPERA,3000/B,2,4,1,1,1,1,1,,40.39,40.39,,,,,,,,,,
,,24252,LUFTAL 75MG/ML CER GTS 15ML,,,,RECKITT ,3000/A,5,6,3,4,1,1,1,,28.11,28.11,,,,,,,,,,
,,84160,LUFTAL 75MG/ML GTS INF 15ML,,,,RECKITT ,3000/D,3,3,0,0,3,3,1,,36.14,108.42,,,,,,,,,,
,,10654,MACRODANTINA 100MG 28CAP DURA,,,,HYPERA,3000/,2,2,0,0,1,1,1,,13.79,13.79,,,,,,,,,,
,,86480,MAGNESIA BISUR MENT ENV 10PAST,,,,ASPEN PHARMA,3000/,18,18,0,0,4,4,20,,10.43,41.72,,,,,,,,,,
,,54621,"MARESIS BABY 0,9% 360 SP 100ML",,,,FQM GRUPO,3000/D,0,0,0,0,1,1,1,,47.33,47.33,,,,,,,,,,
,,40859,MAXIDEX 1MG/ML COL 5ML,,,,NOVARTIS,3000/D,0,1,0,0,1,1,1,,9.51,9.51,,,,,,,,,,
,,41508,MECLIN 25MG 15CP,,,,APSEN,3000/B,0,1,1,1,1,1,1,,25.17,25.17,,,,,,,,,,
,,86182,"MICROVLAR 0,15MG+0,03MG 63DRG",,,,GENOM,3000/C,8,8,1,1,3,3,3,,8.13,24.39,,,,,,,,,,
,,49047,MIOFLEX A 12CP,,,,HYPERA,3000/B,0,0,1,1,2,2,1,,20.91,41.82,,,,,,,,,,
,,87422,MIOGESIC LIS 125MG+5MG 15CP,,,,EMS/SIGMA ,3000/,0,0,0,0,2,2,1,,31.1,62.2,,,,,,,,,,
,,41530,MIOSAN 10MG 10CP REV,,,,APSEN,3000/B,1,2,1,1,2,2,1,,9.1,18.2,,,,,,,,,,
,,55254,"MONURIL 5,631G/G 1ENV 8G GRAN",,,,ZAMBON,3000/B,2,3,1,1,1,1,1,,63.87,63.87,,,,,,,,,,
,,14429,MUD ORAL POM BUC 10G,,,,MOMENTA,3000/,1,1,0,0,1,1,1,,17.17,17.17,,,,,,,,,,
,,14240,MUSCULARE 10MG 15CP REV,,,,EUROFARMA,3000/A,1,1,1,2,2,2,1,,17.66,35.32,,,,,,,,,,
,,28869,MUVINLAX PO OR LIMAO 20SAC 14G,,,,LIBBS,3000/B,1,2,1,1,1,1,1,,54.01,54.01,,,,,,,,,,
,,88544,NAUCLOZ 25MG 15CP OROD,,,,ACHE,3000/,-1,0,0,0,1,1,1,,20.56,20.56,,,,,,,,,,
,,41681,NEOSALDINA ENV 4DRG,,,,HYPERA,3000/A,-11,0,10,14,7,7,50,,5.93,41.51,,,,,,,,,,
,,86442,NEOVLAR 63DRG,,,,GENOM,3000/,4,6,0,0,6,6,3,,7.49,44.94,,,,,,,,,,
,,14401,NOEX 50MCG SPR 200DOS,,,,EUROFARMA,3000/B,2,2,1,1,1,1,1,,62.92,62.92,,,,,,,,,,
,,86239,NORIPURUM 50MG/ML GTS 30ML,,,,BLANVER S.A,3000/C,0,1,1,1,1,1,1,,39.81,39.81,,,,,,,,,,
,,87154,NOVALGINA 50MG/ML LIQ 100ML,,,,OPELLA/SANOF,3000/,4,4,0,0,1,1,1,,39.74,39.74,,,,,,,,,,
,,74472,PROCTAN POM RETAL 25G,,,,GENOMMA LAB,3000/B,0,1,1,2,2,2,1,,50.58,101.16,,,,,,,,,,
,,87568,PROVANCE MINI 360MG 5SAC,,,,ACHE,3000/,2,2,0,0,1,1,1,,27.89,27.89,,,,,,,,,,
,,33425,"PULMICORT 0,25MG/ML SUS NEB 2",,,,ASTRAZENECA ,3000/,-1,0,0,0,1,1,1,,126.95,126.95,,,,,,,,,,
,,51559,PURAN T4 112MCG 30CP,,,,MEDLEY / SANO,3000/B,2,6,1,1,1,1,1,,26.4,26.4,,,,,,,,,,
,,51521,PURAN T4 25MCG 30CP,,,,MEDLEY / SANO,3000/A,3,6,1,2,1,1,1,,15.14,15.14,,,,,,,,,,
,,51558,PURAN T4 88MCG 30CP,,,,MEDLEY / SANO,3000/C,3,4,1,1,1,1,1,,20.56,20.56,,,,,,,,,,
,,16010,PYRIDIUM 200MG 18DRG,,,,ADIUM S.A.,3000/A,2,3,1,2,3,3,1,,29.08,87.24,,,,,,,,,,
,,10112,REDOXON 200MG/ML GTS 20ML,,,,BAYER SA,3000/A,5,5,2,2,3,3,4,,18,54,,,,,,,,,,
